case,solver,N,shape,n_unknowns,kappa_row,max_rel_err,max_abs_err,residual,wall_time_s,converged,n_outer,notes,rel_l2_err,rms_err,linf_err,stop_reason,vqls_final_cost,qsvt_degree,qsvt_depth,hhl_scale_c,scheme,convergence_factor,n_levels,level_shapes,level_kappas,anisotropy,strip_solves,strip_solves_by_size,weighted_cost,mean_strip_size,inner_calls,inner_total_s,inner_mean_s,inner_max_s,inner_failures,inner_options,n_circuit_evals,err_vs_thomas,err_thomas_vs_exact,peak_E_field,peak_E_rel_err,peak_E_axial,azimuthal_mode_amp,azimuthal_mode_rel_err,s_per_strip_solve,solves_per_digit,discretisation_order,hhl_trotter_steps,backend_name
3D_HET_Discharge_SPT100,QSVT,32,32x32x32,32768,1.4942335181253614,1.6016291197411061e-09,3.0249793780967593e-09,4.625540456631573e-07,24236.405351670925,True,15,rel_vs_thomas,6.21568989365008e-13,8.611512356487492e-10,6.713290310148473e-11,tol_met,,501,1003,,fmg,0.4193380830161149,5,"[[32, 32, 32], [16, 16, 32], [8, 8, 32], [4, 4, 32], [4, 4, 16]]","[1.4942, 1.4787, 1.429, 1.3095, 1.3636]",12.959069696057895,79616,"{""4"": 20224, ""8"": 9216, ""16"": 17408, ""32"": 32768}",54072.31273390082,18.610932475884244,79616,24232.244366138708,0.3043640017853033,18.33260598196648,0,"{""max_degree"": 500}",,6.713290310148473e-11,0.0,756012.8518293283,3.7803539237948425e-11,755972.0092470607,264.06002902931425,2.8802728953459257e-11,0.30441626496773166,14062.616256907742,2,,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,Thomas,32,32x32x32,32768,1.993223226736647,0.925572791566305,0.009124784034195144,3.605476905181188e-07,3.7620758819393814,True,8,,0.009239453659919723,0.003420954047233198,0.9239534920283293,tol_met,,,,,fmg,0.23188661815093348,4,"[[32, 32, 32], [16, 16, 16], [8, 8, 8], [4, 4, 4]]","[1.9932, 1.9747, 1.9122, 1.7385]",1.0,27264,"{""4"": 2304, ""8"": 1408, ""16"": 5120, ""32"": 18432}",21632.0,25.389671361502348,27264,2.9353014591615647,0.00010766217206431795,0.0006677280180156231,0,{},,0.0,0.9239534920283293,12.183589320493722,0.9239527466366413,6.2035550132355555,,,0.00013798693815798786,5369.260211625542,2,,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,QSVT,32,32x32x32,32768,1.993223226736647,0.9255727915668338,0.009124784034246436,3.605476869711158e-07,8838.333205192117,True,8,,0.009239453659919114,0.003420954047232974,0.9239534920335231,tol_met,,501,1003,,fmg,0.23188661786577416,4,"[[32, 32, 32], [16, 16, 16], [8, 8, 8], [4, 4, 4]]","[1.9932, 1.9747, 1.9122, 1.7385]",1.0,27264,"{""4"": 2304, ""8"": 1408, ""16"": 5120, ""32"": 18432}",23084.458100617372,25.389671361502348,27264,8836.89879720728,0.3241233420337177,26.563947862014174,0,"{""max_degree"": 500}",,2.6700016263419516e-11,0.9239534920283293,12.183589320494299,0.9239527466414236,6.203555013234806,,,0.3241759538289362,5369.260207107758,2,,aer_simulator_statevector (CPU)
3D_Poisson_TripleSin_cube,Thomas,64,64x64x64,262144,1.9982493624222843,0.01966099031460593,0.000194456604997284,6.955257720964494e-07,13.550900725647807,True,5,,0.00019463870430958452,7.043431339233503e-05,0.019462704028902447,tol_met,,,,,fmg,0.14042491226544498,5,"[[64, 64, 64], [32, 32, 32], [16, 16, 16], [8, 8, 8], [4, 4, 4]]","[1.9982, 1.9932, 1.9747, 1.9122, 1.7385]",1.0,70656,"{""4"": 1920, ""8"": 1152, ""16"": 4096, ""32"": 14336, ""64"": 49152}",57608.0,52.18115942028985,70656,11.158984588459134,0.00015793399836474092,0.006869252771139145,0,{},,0.0,0.019462704028902447,3.131819962750313,0.019475526434963156,3.1318156719304295,,,0.00019178697811435416,16575.102013327483,2,,aer_simulator_statevector (CPU)
3D_Poisson_TripleSin_cube,QSVT,64,64x64x64,262144,1.9982493624222843,0.019660990309274037,0.00019445660516614893,6.955254636109416e-07,24954.910135408863,True,5,,0.00019463870430973357,7.043431339238889e-05,0.01946270404580374,tol_met,,501,1003,,fmg,0.14042489980845513,5,"[[64, 64, 64], [32, 32, 32], [16, 16, 16], [8, 8, 8], [4, 4, 4]]","[1.9982, 1.9932, 1.9747, 1.9122, 1.7385]",1.0,70656,"{""4"": 1920, ""8"": 1152, ""16"": 4096, ""32"": 14336, ""64"": 49152}",61087.71736025221,52.18115942028985,70656,24950.830498592928,0.35313109288090083,24.385894736275077,0,"{""max_degree"": 500}",,5.895970194329795e-11,0.019462704028902447,3.131819962751473,0.01947552647200829,3.1318156719315895,,,0.35318883230594517,16575.10126431917,2,,aer_simulator_statevector (CPU)
3D_HET_Discharge_SPT100,HHL,16,16x16x16,4096,1.4866848189260238,153.41293761396582,409.21672251695736,0.1500493409152455,,False,10,recovered_from_archive,0.10567672454263614,151.2646386249099,9.032801572891291,,,,,,,0.9735151501668211,,,,13.351768777756618,,,,,,,,,,,,9.032801572891291,0.0,638927.03128509,7.337701090609731,577346.2162025325,281.32988516737606,0.5607790811992631,,,2,100,aer_simulator_statevector (CPU)
3D_HET_Discharge_SPT100,HHL,8,8x8x8,512,1.460597349773671,260.1280312510181,547.6677916991883,0.17495023776459817,,False,9,recovered_from_archive,0.1394589131199719,213.6453740065461,11.955653658605755,,,,,,,0.9799466971824277,,,,14.137166941154067,,,,,,,,,,,,11.955653658605755,0.0,588105.37217535,7.042505995455667,268002.4289609107,320.665207754133,2.8090838680406396,,,2,100,aer_simulator_statevector (CPU)
3D_HET_Discharge_SPT100,QSVT,16,16x16x16,4096,1.4866848189260238,0.4477867260758186,2.4278438029316476,0.0014492307452184617,,False,12,recovered_from_archive,0.0006082166800800096,0.8705954571938523,0.053590750610018396,,,,,,,0.6911080219124281,,,,13.351768777756618,,,,,,,,,,,,0.053590750610018396,0.0,689709.1385514823,0.027125520815207835,630218.4146884643,279.71413509972365,0.01676740131168545,,,2,,aer_simulator_statevector (CPU)
3D_HET_Discharge_SPT100,QSVT,8,8x8x8,512,1.460597349773671,2.9593833655064574e-10,6.302798283286393e-10,9.366611281783963e-07,,True,9,recovered_from_archive,1.362650977417484e-13,2.0875257894796545e-10,1.3759084338561208e-11,,,,,,,0.27524141374824995,,,,14.137166941154067,,,,,,,,,,,,1.3759084338561208e-11,0.0,632660.5277747732,5.704283447757242e-13,303548.7227544252,311.9035747519605,8.383351392098632e-12,,,2,,aer_simulator_statevector (CPU)
3D_HET_Discharge_SPT100,Thomas,16,16x16x16,4096,1.4866848189260238,0.0,0.0,8.344352604245801e-07,,True,12,recovered_from_archive,0.0,0.0,0.0,,,,,,,0.37108282759958183,,,,13.351768777756618,,,,,,,,,,,,0.0,,689522.1020901544,0.0,629982.4906022033,279.7610437566441,0.0,,,2,,aer_simulator_statevector (CPU)
3D_HET_Discharge_SPT100,Thomas,64,64x64x64,262144,1.4962248084691185,0.0,0.0,5.575317741313793e-07,50.55140466429293,True,16,reference,0.0,0.0,0.0,tol_met,,,,,fmg,0.434903655391514,6,"[[64, 64, 64], [32, 32, 64], [16, 16, 64], [8, 8, 64], [4, 4, 32], [4, 4, 16]]","[1.4962, 1.4856, 1.4493, 1.3519, 1.3095, 1.3636]",12.762720155208532,294656,"{""4"": 22272, ""8"": 20480, ""16"": 38912, ""32"": 73728, ""64"": 139264}",189808.0,41.22675933970461,294656,40.83617598563433,0.00013858932445168036,0.00793960876762867,0,{},,0.0,0.0,811665.0454848221,0.0,811662.4073754881,256.26519144002407,0.0,0.000171560751059856,50928.22581253989,2,,aer_simulator_statevector (CPU)
3D_HET_Discharge_SPT100,Thomas,8,8x8x8,512,1.460597349773671,0.0,0.0,9.36661129639174e-07,,True,9,recovered_from_archive,0.0,0.0,0.0,,,,,,,0.2752414137959402,,,,14.137166941154067,,,,,,,,,,,,0.0,,632660.5277747696,0.0,303548.722754423,311.90357475193434,0.0,,,2,,aer_simulator_statevector (CPU)
3D_HET_Discharge_SPT100,VQLS,16,16x16x16,4096,1.4866848189260238,11.6824311836122,32.163510606794006,0.030364586543818205,,False,2,recovered_from_archive,0.003133752588535676,4.485623063132273,0.7099578126031143,,,,,,,0.4937281674148686,,,,13.351768777756618,,,,,,,,,,,,0.7099578126031143,0.0,689605.157956022,0.012045424739215913,631673.374440463,279.3619249945285,0.14266416680327548,,,2,,aer_simulator_statevector (CPU)
3D_HET_Discharge_SPT100,VQLS,8,8x8x8,512,1.460597349773671,0.4220968581078981,0.6656273074226817,0.0007312830184272237,,False,14,recovered_from_archive,7.517756209114483e-05,0.1151689627470848,0.01453072405182975,,,,,,,0.7021444438547936,,,,14.137166941154067,,,,,,,,,,,,0.01453072405182975,0.0,632683.4125940877,0.0036172352017228813,303582.0384778388,311.9014184571697,0.0006913337772247723,,,2,,aer_simulator_statevector (CPU)
3D_HET_MMS_SPT100,HHL,16,16x16x16,4096,1.4866848189260238,1.0265117369142274,1.0549908774884216,0.02167617221448852,,False,9,recovered_from_archive,0.003284884531576364,0.37019053285098313,0.35468320360526445,,,,,,,0.9479583462331718,,,,13.351768777756618,,,,,,,,,,,,0.20428454825291456,0.30494741570774186,45161.443954251394,0.2029824844361718,22863.092756165785,136.9268004084398,0.32887473717748567,,,2,100,aer_simulator_statevector (CPU)
3D_HET_MMS_SPT100,HHL,8,8x8x8,512,1.460597349773671,1.2536299125874824,3.2371436611961713,0.0050497278422446,,False,10,recovered_from_archive,0.011022273043254698,1.315224677189545,1.1125967851836143,,,,,,,0.8651702694755681,,,,14.137166941154067,,,,,,,,,,,,0.08317663755888076,1.103254536131473,40467.156549436855,1.1139521697758124,20313.024268983845,152.41324879567986,1.0925105019144878,,,2,100,aer_simulator_statevector (CPU)
3D_HET_MMS_SPT100,QSVT,16,16x16x16,4096,1.4866848189260238,0.3049637805815886,0.9070537832362788,6.615937029286115e-07,,True,8,recovered_from_archive,0.00304941451123453,0.34365420517710143,0.30494741570317446,,,,,,,0.26741179326998726,,,,13.351768777756618,,,,,,,,,,,,5.820509051846594e-12,0.30494741570774186,45207.403486730465,0.30495624401432986,22602.432896763257,136.8941352725217,0.30494036990955725,,,2,,aer_simulator_statevector (CPU)
3D_HET_MMS_SPT100,QSVT,8,8x8x8,512,1.460597349773671,1.1032591233365212,3.209962023875164,2.4103525794134466e-07,,True,7,recovered_from_archive,0.011032507164108533,1.3164458561826151,1.1032545361318051,,,,,,,0.19901857286116256,,,,14.137166941154067,,,,,,,,,,,,1.314013402724884e-12,1.103254536131473,40462.875532736856,1.1032553342491334,20213.954544261574,152.42943909932623,1.1032491906724042,,,2,,aer_simulator_statevector (CPU)
3D_HET_MMS_SPT100,Thomas,16,16x16x16,4096,1.4866848189260238,0.30496378058463297,0.9070537832498644,6.615937131143449e-07,,True,8,recovered_from_archive,0.0030494145112358755,0.34365420517725315,0.30494741570774186,,,,,,,0.26741179378461843,,,,13.351768777756618,,,,,,,,,,,,0.0,,45207.403486732204,0.30495624401818816,22602.432896760816,136.89413527251932,0.30494036990780793,,,2,,aer_simulator_statevector (CPU)
3D_HET_MMS_SPT100,Thomas,64,64x64x64,262144,1.4962248084691185,0.020696916837057454,0.06200729565097163,6.150910103294372e-07,29.873980157077312,True,9,,0.00020677556812012104,0.022274546287719185,0.020681174010366524,tol_met,,,,,fmg,0.29711086908050977,6,"[[64, 64, 64], [32, 32, 64], [16, 16, 64], [8, 8, 64], [4, 4, 32], [4, 4, 16]]","[1.4962, 1.4856, 1.4493, 1.3519, 1.3095, 1.3636]",12.762720155208532,179968,"{""4"": 15104, ""8"": 13312, ""16"": 24576, ""32"": 45056, ""64"": 81920}",113200.0,40.25604551920341,179968,23.91044384613633,0.00013285941859739694,0.0132571030408144,0,{},,0.0,0.020681174010366524,46991.537879831885,0.020690243205814696,23495.762588774774,125.39174608806792,0.020677615811413107,0.00016599606684008998,37938.053129842025,2,,aer_simulator_statevector (CPU)
3D_HET_MMS_SPT100,Thomas,8,8x8x8,512,1.460597349773671,1.1032591233365212,3.2099620238741977,2.4103525822010236e-07,,True,7,recovered_from_archive,0.011032507164108774,1.3164458561826438,1.103254536131473,,,,,,,0.19901857289404457,,,,14.137166941154067,,,,,,,,,,,,0.0,,40462.875532736776,1.1032553342489335,20213.9545442614,152.42943909932626,1.103249190672423,,,2,,aer_simulator_statevector (CPU)
3D_HET_MMS_SPT100,VQLS,16,16x16x16,4096,1.4866848189260238,1.064044666802753,1.1813387330257399,0.015399393718482968,,False,11,recovered_from_archive,0.0031615586775308826,0.3562923080627009,0.39716078623357776,,,,,,,0.9256621174831318,,,,13.351768777756618,,,,,,,,,,,,0.17071727610342152,0.30494741570774186,45169.56319857491,0.22099724272336552,22577.50879286882,136.90968617719426,0.3163348139649813,,,2,,aer_simulator_statevector (CPU)
3D_HET_MMS_SPT100,VQLS,8,8x8x8,512,1.460597349773671,1.4544291027974008,3.3792150911478984,0.004196704321192576,,False,14,recovered_from_archive,0.011035280534552662,1.316776786584429,1.1614263191105458,,,,,,,0.8966800492350696,,,,14.137166941154067,,,,,,,,,,,,0.08530282881615284,1.103254536131473,40463.518446694754,1.1048617621954293,20268.630932999928,152.43076016959515,1.1041254288675042,,,2,,aer_simulator_statevector (CPU)
3D_HET_RotatingSpoke_SPT100,HHL,16,16x16x16,4096,1.4866848189260238,1.089108746359938,1.5369289724026203,0.02202895237339751,,False,9,recovered_from_archive,0.0033258797460241885,0.5418572460100811,0.3974681774159491,,,,,,,0.948012944329474,,,,13.351768777756618,,,,,,,,,,,,0.20428895429134278,0.3680659468398423,58746.60566576809,0.2660382500644383,29740.73868859618,41.217270143506596,0.6689296982309173,,,2,100,aer_simulator_statevector (CPU)
3D_HET_RotatingSpoke_SPT100,HHL,8,8x8x8,512,1.460597349773671,1.493175191017533,5.113873567287385,0.005130503681353012,,False,10,recovered_from_archive,0.011167901899099742,1.9265199784284606,1.3520179626259647,,,,,,,0.8654206791003322,,,,14.137166941154067,,,,,,,,,,,,0.08316973296374175,1.3426155917380076,52726.5231572342,1.3537474859309682,26469.51650300371,46.31629291059303,2.4020847809347567,,,2,100,aer_simulator_statevector (CPU)
3D_HET_RotatingSpoke_SPT100,QSVT,16,16x16x16,4096,1.4866848189260238,0.36808208803384107,1.4232364993943634,6.863979250455157e-07,,True,8,recovered_from_archive,0.0030929915463058255,0.503914756153528,0.3680659468354028,,,,,,,0.2681316913020188,,,,13.351768777756618,,,,,,,,,,,,5.8146517328332314e-12,0.3680659468398423,58806.39409548894,0.36808242629154786,29401.65263006246,41.2073366159934,0.6446680821801734,,,2,,aer_simulator_statevector (CPU)
3D_HET_RotatingSpoke_SPT100,QSVT,8,8x8x8,512,1.460597349773671,1.3426202411876638,5.078310033901971,2.5927894353850226e-07,,True,7,recovered_from_archive,0.011177627116161886,1.9281976279219868,1.3426155917384435,,,,,,,0.2007491663554824,,,,14.137166941154067,,,,,,,,,,,,1.2753195230807283e-12,1.3426155917380076,52720.925038402325,1.3429864820090853,26340.354262723286,46.32105987989636,2.4126242167158174,,,2,,aer_simulator_statevector (CPU)
3D_HET_RotatingSpoke_SPT100,Thomas,16,16x16x16,4096,1.4866848189260238,0.36808208803718684,1.42323649941153,6.863979377616513e-07,,True,8,recovered_from_archive,0.0030929915463071837,0.5039147561537495,0.3680659468398423,,,,,,,0.26813169192294656,,,,13.351768777756618,,,,,,,,,,,,0.0,,58806.394095491014,0.36808242629508703,29401.6526300588,41.20733661599273,0.6446680821785421,,,2,,aer_simulator_statevector (CPU)
3D_HET_RotatingSpoke_SPT100,Thomas,64,64x64x64,262144,1.4962248084691185,0.024701271791619094,0.09623802286773753,6.279512709239823e-07,29.673214122653008,True,9,,0.0002095169164411656,0.03262885851134637,0.02469083276592848,tol_met,,,,,fmg,0.2972434378138234,6,"[[64, 64, 64], [32, 32, 64], [16, 16, 64], [8, 8, 64], [4, 4, 32], [4, 4, 16]]","[1.4962, 1.4856, 1.4493, 1.3519, 1.3095, 1.3636]",12.762720155208532,179968,"{""4"": 15104, ""8"": 13312, ""16"": 24576, ""32"": 45056, ""64"": 81920}",113200.0,40.25604551920341,179968,23.814138028770685,0.00013232429114492958,0.008458839729428291,0,{},,0.0,0.02469083276592848,61091.44754557866,0.024699921971343464,30545.71583482202,37.625573801500934,0.042081575467640374,0.0001648805016594784,37952.00289725889,2,,aer_simulator_statevector (CPU)
3D_HET_RotatingSpoke_SPT100,Thomas,8,8x8x8,512,1.460597349773671,1.3426202411871877,5.078310033900323,2.592789439365255e-07,,True,7,recovered_from_archive,0.011177627116162065,1.9281976279220174,1.3426155917380076,,,,,,,0.20074916639950835,,,,14.137166941154067,,,,,,,,,,,,0.0,,52720.92503840226,1.3429864820089594,26340.354262723202,46.32105987989634,2.4126242167157703,,,2,,aer_simulator_statevector (CPU)
3D_HET_RotatingSpoke_SPT100,VQLS,16,16x16x16,4096,1.4866848189260238,1.0611277121067615,1.8632109562092865,0.01661603402457342,,False,9,recovered_from_archive,0.0031999074652802008,0.5213336557632768,0.48184859300832455,,,,,,,0.915422154614146,,,,13.351768777756618,,,,,,,,,,,,0.16614913804249654,0.3680659468398423,58773.91129737338,0.3126422618528761,29391.99340824304,41.21232171593927,0.6568436744559875,,,2,,aer_simulator_statevector (CPU)
3D_HET_RotatingSpoke_SPT100,VQLS,8,8x8x8,512,1.460597349773671,1.3453227078788181,5.08769785436624,0.0017095623915765227,,False,13,recovered_from_archive,0.0111769844017825,1.9280867564168915,1.3450975658683462,,,,,,,0.8287614615420051,,,,14.137166941154067,,,,,,,,,,,,0.07988870055008367,1.3426155917380076,52722.72837706436,1.3464529561939789,26345.52358579679,46.320774829078005,2.4119939892897047,,,2,,aer_simulator_statevector (CPU)
3D_Laplace_BCdriven_cube,HHL,16,16x16x16,4096,1.9746752505183298,1.7242696638450266,0.0014505836476028655,0.0030871074860680968,,False,10,recovered_from_archive,0.0033741836493190653,0.0005400651895701081,0.19001958167449504,,,,,,,0.7019706828109927,,,,1.0,,,,,,,,,,,,0.11423546468312547,0.2011151227495569,2.994518168823996,0.26786644950998145,2.3326416984201845,,,,,2,100,aer_simulator_statevector (CPU)
3D_Laplace_BCdriven_cube,HHL,8,8x8x8,512,1.9121868224772895,5.253212547084772,0.005181507969008237,0.0025210814201239162,,False,10,recovered_from_archive,0.013357834086183002,0.0020433426466720055,0.8754785638753373,,,,,,,0.6994328652031083,,,,1.0,,,,,,,,,,,,0.10766950983323063,0.8929083468625941,2.1183946023275273,0.3778298364258042,1.6450398713788463,,,,,2,100,aer_simulator_statevector (CPU)
3D_Laplace_BCdriven_cube,QSVT,16,16x16x16,4096,1.9746752505183298,1.4586468276035947,0.0015352856573471185,2.2541631587673497e-07,,True,7,recovered_from_archive,0.0033369455439669423,0.0005341049317666289,0.2011151434404018,,,,,,,0.15472215658648703,,,,1.0,,,,,,,,,,,,5.283037619596158e-08,0.2011151227495569,2.9949100145560847,0.25481606588208033,2.3158389808146085,,,,,2,,aer_simulator_statevector (CPU)
3D_Laplace_BCdriven_cube,QSVT,8,8x8x8,512,1.9121868224772895,5.103526298426702,0.00528466590247767,8.655400533335636e-07,,True,6,recovered_from_archive,0.01337175708480537,0.002045472442316351,0.8929083468625192,,,,,,,0.1458514652671868,,,,1.0,,,,,,,,,,,,6.610965667532342e-13,0.8929083468625941,2.118718065991885,0.36261824545168275,1.6386854173492469,,,,,2,,aer_simulator_statevector (CPU)
3D_Laplace_BCdriven_cube,Thomas,16,16x16x16,4096,1.9746752505183298,1.4586468245723472,0.0015352854993960219,2.2534276349749559e-07,,True,7,recovered_from_archive,0.0033369458468799663,0.000534104980250291,0.2011151227495569,,,,,,,0.15471496414088745,,,,1.0,,,,,,,,,,,,0.0,,2.9949100155417843,0.2548160330534545,2.31583898147257,,,,,2,,aer_simulator_statevector (CPU)
3D_Laplace_BCdriven_cube,Thomas,64,64x64x64,262144,1.9982493624222843,0.10049791310072485,0.00010664891205652838,3.33170994409258e-07,16.313258497044444,True,6,,0.00020693832684103768,3.428022880221637e-05,0.0114262520798614,tol_met,,,,,fmg,0.11827278047908962,5,"[[64, 64, 64], [32, 32, 32], [16, 16, 16], [8, 8, 8], [4, 4, 4]]","[1.9982, 1.9932, 1.9747, 1.9122, 1.7385]",1.0,81728,"{""4"": 2112, ""8"": 1280, ""16"": 4608, ""32"": 16384, ""64"": 57344}",66980.0,52.45105716523101,81704,13.469030853360891,0.00016485154770098026,0.0065782275050878525,0,{},,0.0,0.0114262520798614,4.009834316161552,0.025633547331638196,2.925184123705611,,,0.00019960427879116635,14692.16925025465,2,,aer_simulator_statevector (CPU)
3D_Laplace_BCdriven_cube,Thomas,8,8x8x8,512,1.9121868224772895,5.103526298426553,0.005284665902478114,8.65540053305165e-07,,True,6,recovered_from_archive,0.013371757084805423,0.002045472442316359,0.8929083468625941,,,,,,,0.14585146526638923,,,,1.0,,,,,,,,,,,,0.0,,2.1187180659918865,0.3626182454516201,1.6386854173492391,,,,,2,,aer_simulator_statevector (CPU)
3D_Laplace_BCdriven_cube,VQLS,16,16x16x16,4096,1.9746752505183298,9.658583880786482,0.041626236347840795,0.05181970874427743,,False,1,recovered_from_archive,0.04536249902336196,0.007260632253780803,5.452839641872123,,,,,,,0.4876211495054563,,,,1.0,,,,,,,,,,,,5.610827752820157,0.2011151227495569,3.157961548388398,5.1755992567147775,2.226260529905501,,,,,2,,aer_simulator_statevector (CPU)
3D_Laplace_BCdriven_cube,VQLS,8,8x8x8,512,1.9121868224772895,5.119699668148623,0.005286081266495601,0.0001552347525167456,,False,12,recovered_from_archive,0.0133720264992752,0.0020455136545422465,0.8931474897655487,,,,,,,0.5885251410192612,,,,1.0,,,,,,,,,,,,0.006660526628278871,0.8929083468625941,2.1189221094538913,0.35302265241608816,1.6387918934298866,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,HHL,16,16x16x16,4096,1.9746752505183298,3.7826738113354574,0.03510839395472243,0.004595821922441245,,False,10,recovered_from_archive,0.03531649241406198,0.013674957273976931,3.55615532987466,,,,,,,0.7549581905696552,,,,1.0,,,,,,,,,,,,0.10797438671072508,3.5304205363909498,11.560493581704955,3.5563531745649692,6.196468810502488,,,,,2,100,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,HHL,8,8x8x8,512,1.9121868224772895,13.253643646330627,0.11129258823324484,0.000854654318670965,,False,11,recovered_from_archive,0.13232954811555006,0.055826528111247685,13.250513011538873,,,,,,,0.6549279874266853,,,,1.0,,,,,,,,,,,,0.06453046771851466,13.23305455282395,8.56083146616927,13.250437460830392,5.247796086479875,,,,,2,100,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,QSVT,16,16x16x16,4096,1.9746752505183298,3.531104549137502,0.03485432539625999,2.369648953159935e-07,,True,8,recovered_from_archive,0.035304046317776505,0.013670138000507297,3.5304205366655204,,,,,,,0.2049286841409548,,,,1.0,,,,,,,,,,,,5.260012483169287e-08,3.5304205363909498,11.557598339751648,3.5304182353581313,6.196453598600625,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,QSVT,8,8x8x8,512,1.9121868224772895,13.233227171787917,0.11114595262334515,6.211117403095536e-07,,True,6,recovered_from_archive,0.13232907973929603,0.05582633051501552,13.233054552824097,,,,,,,0.13801613559578782,,,,1.0,,,,,,,,,,,,6.770666942210248e-13,13.23305455282395,8.559509783876074,13.232953049592966,5.249901491148599,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,Thomas,16,16x16x16,4096,1.9746752505183298,3.5311044558523275,0.03485432539354927,2.3685073566510043e-07,,True,8,recovered_from_archive,0.0353040463270852,0.01367013800411173,3.5304205363909498,,,,,,,0.20491753169093288,,,,1.0,,,,,,,,,,,,0.0,,11.557598339778226,3.53041823559621,6.196453597184854,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,Thomas,8,8x8x8,512,1.9121868224772895,13.233227171787762,0.11114595262334392,6.211117402625158e-07,,True,6,recovered_from_archive,0.13232907973929597,0.055826330515015496,13.23305455282395,,,,,,,0.1380161355940458,,,,1.0,,,,,,,,,,,,0.0,,8.559509783876061,13.232953049592803,5.249901491148602,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,VQLS,16,16x16x16,4096,1.9746752505183298,51.714320708090014,0.03813664217049023,0.05005092500533025,,False,1,recovered_from_archive,0.03661893759455885,0.014179279220397072,3.8628888434205733,,,,,,,0.656476314744341,,,,1.0,,,,,,,,,,,,5.6555173523106985,3.5304205363909498,11.284681537475603,1.085689680818085,6.053764458418865,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,VQLS,8,8x8x8,512,1.9121868224772895,13.241488012009835,0.11117527866391208,3.097862053841282e-05,,False,18,recovered_from_archive,0.1323288485965918,0.05582623300168718,13.23654611581385,,,,,,,0.6421511927231766,,,,1.0,,,,,,,,,,,,0.005967441553174947,13.23305455282395,8.559705332108985,13.235539938846586,5.249981997010114,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TripleSin_cube,HHL,16,16x16x16,4096,1.9746752505183298,0.7298896542901323,0.0025694454032089142,0.0243849060953758,,False,9,recovered_from_archive,0.0028794011011629363,0.0011149376492827206,0.26026103550129104,,,,,,,0.9688703493115586,,,,1.0,,,,,,,,,,,,0.11204049408463033,0.28508354027531985,3.0265128124956426,1.132960648797381,3.025593698643031,,,,,2,100,aer_simulator_statevector (CPU)
3D_Poisson_TripleSin_cube,HHL,8,8x8x8,512,1.9121868224772895,1.2453180856984178,0.0095379431998589,0.008423621498778155,,False,9,recovered_from_archive,0.010190530339412994,0.004299129986939857,0.9986202188950211,,,,,,,0.8937076209088167,,,,1.0,,,,,,,,,,,,0.11814844731656557,1.021609868539528,2.6770185669402338,1.494409760374987,2.6646677884128493,,,,,2,100,aer_simulator_statevector (CPU)
3D_Poisson_TripleSin_cube,QSVT,16,16x16x16,4096,1.9746752505183298,0.28516697479774794,0.0028145086630126936,4.6756732739443237e-07,,True,6,recovered_from_archive,0.0028507445133517193,0.0011038414846539725,0.2850836753130574,,,,,,,0.178074672904478,,,,1.0,,,,,,,,,,,,2.1422052590641474e-07,0.28508354027531985,3.00113924225594,0.28508573811581894,3.000207171562697,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TripleSin_cube,QSVT,8,8x8x8,512,1.9121868224772895,1.0216115163688122,0.009757520140466491,1.6557731787052267e-07,,True,6,recovered_from_archive,0.010216072398861539,0.004309905543269712,1.0216098685395165,,,,,,,0.1431239516439608,,,,1.0,,,,,,,,,,,,8.054518953576752e-13,1.021609868539528,2.6645479808278263,1.021609611554434,2.6521041090548505,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TripleSin_cube,Thomas,16,16x16x16,4096,1.9746752505183298,0.28516759632953415,0.002814507329843119,4.680097833957816e-07,,True,6,recovered_from_archive,0.0028507448972861314,0.0011038416333178495,0.28508354027531985,,,,,,,0.1782063511547767,,,,1.0,,,,,,,,,,,,0.0,,3.00113924580158,0.2850858565957712,3.000207174997442,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TripleSin_cube,Thomas,8,8x8x8,512,1.9121868224772895,1.0216115163674286,0.009757520140466602,1.6557731764248536e-07,,True,6,recovered_from_archive,0.010216072398861338,0.0043099055432696265,1.021609868539528,,,,,,,0.14312395161111574,,,,1.0,,,,,,,,,,,,0.0,,2.6645479808278276,1.0216096115544846,2.652104109054829,,,,,2,,aer_simulator_statevector (CPU)
